chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo, label
0.23900417983531952,0.08463253825902939,0.01869678683578968,0.0003206132387276739,1157.9167442283674,187689.61237763579,1320.686232879541,148728.5741750674,2181.9230011057134,928671.0301406222,0.0706663434116396,0.0008246041197945154,-5.022171535529196e-06,0.0005499004037119448,-1.2051136764057446e-05,2.2932945284992456e-05,161.4990234375,classical
0.2839931845664978,0.0907927080988884,0.007993845269083977,2.9834656743332744e-05,1185.2101390744244,182627.55682422506,1525.3350634052297,83531.61060497505,2290.7714277298433,823786.7272909689,0.057628894165699926,0.0010792507016681293,-6.586761628568638e-06,8.092429197859019e-05,-1.0460998964845203e-05,2.1110110992594855e-06,184.5703125,classical
0.2690434157848358,0.0846165269613266,0.0384584479033947,0.0005169247160665691,1218.0647279249797,106168.38269546146,1353.524623130598,78961.1120845114,2294.5767927059164,469468.2256337314,0.0697996725154679,0.0005191686687051391,-2.6961547519022133e-06,0.0015247815754264593,-1.0083942470373586e-05,0.00011457431537564844,143.5546875,classical
0.2667466998100281,0.0835745632648468,0.04547975957393646,0.0015085252234712243,1371.0629154476965,108165.06518578797,1440.8059277727195,78454.39212566969,2569.5706183838456,533518.4111731959,0.07953924074342614,0.0005567518414432654,-4.2956421566486824e-06,0.0025908267125487328,-1.1413443644414656e-05,0.00022133828315418214,135.99917763157896,classical
0.2762569785118103,0.08641345053911209,0.04788936302065849,0.0008853065664879978,1211.1697476044014,56442.65380383852,1367.0610231789635,55920.36676798956,2236.9217662412993,309279.38971758145,0.06844094402552205,0.0003942288851744094,1.818035229916859e-06,0.002595688682049513,-1.3564507753471844e-05,0.00012344135029707104,107.666015625,classical
0.2672240436077118,0.08849585056304932,0.017149969935417175,4.550304220174439e-05,983.7246422989273,46995.862022364934,1404.0226621274403,24439.9377648282,1852.7297867423144,292596.27065882226,0.04421683161736272,0.00034593432885246213,-3.833996288449271e-06,0.0003133692080155015,-1.064533535100054e-05,2.8920380827912595e-06,95.703125,classical
0.2532781958580017,0.08418834209442139,0.06670055538415909,0.0005587193300016224,1253.1021072415497,57943.83543918636,1371.45287848749,46808.427682224356,2292.7448883410675,277277.76878759055,0.07162893343967518,0.0003184489565647931,-3.634541826613713e-06,0.004021497908979654,-1.6046435121097602e-05,0.00021302761160768569,151.99908088235293,classical
0.29742562770843506,0.08419109135866165,0.06410078704357147,0.0005185715854167938,1184.1325500713592,54219.9574581372,1304.7053015563474,32217.82705688162,2139.2479562427493,202340.32734053602,0.0682921560808198,0.000384935461589065,-1.2867311625086586e-06,0.003183044958859682,-1.7353371731587686e-05,0.00035414271405898035,129.19921875,classical
0.24572761356830597,0.08409641683101654,0.038927171379327774,0.001246714498847723,1278.5133569479156,67317.24431083775,1311.7960809111605,53616.86009542069,2233.1580354553366,334811.9788046686,0.08173216357308585,0.0004311977714378822,-4.977927346772049e-06,0.002198959467932582,-6.118032615631819e-06,0.00013388734078034759,161.4990234375,classical
0.240692600607872,0.08358661085367203,0.028414912521839142,0.00020718366431538016,901.6906629096737,27472.38248605341,1171.7836402523799,26470.879698236724,1456.3389895410382,128765.68758112477,0.053432620963843776,0.0002786471350840096,-2.4558496534154983e-06,0.000924010353628546,-1.2415265700838063e-05,1.0092773663927801e-05,135.99917763157896,classical
0.2629137337207794,0.08412858098745346,0.06262078136205673,0.0006541793118230999,1314.2821253878917,142564.46729486377,1371.398437504751,91861.78125132898,2398.554019087152,581328.2735271921,0.08109509437838361,0.0006952577373725722,-2.9078842089802492e-06,0.0036328760907053947,-1.207510013045976e-05,0.00021439102420117706,161.4990234375,classical
0.2468695342540741,0.08255378901958466,0.041655078530311584,0.0012230683350935578,1559.019163275448,183590.12632854868,1578.7751885648108,69075.46246913577,2922.728472574681,661775.7967830095,0.09219376873066512,0.0011408048194012006,-2.647395376698114e-06,0.0022773435339331627,-8.983079169411212e-06,0.00016593639156781137,135.99917763157896,classical
0.27837029099464417,0.08653181791305542,0.02971753664314747,0.0002742289798334241,1243.3447339713168,129219.31024448888,1358.5362852745266,57765.86047688569,2352.273453360644,488928.0559426481,0.06370465366395979,0.000858560211983913,0.0006637906772084534,0.0009587789536453784,0.00015365828585345298,4.022490247734822e-05,117.45383522727273,classical
0.30326563119888306,0.08956976979970932,0.026806114241480827,0.0003425000759307295,822.235829835543,68025.73859895088,1136.1922404793554,66966.43423542583,1433.5151265226218,387005.2517788874,0.03944315545243619,0.0002805628302616343,0.00040062866173684597,0.0006030283984728158,0.00032059624209068716,0.0001575770293129608,112.34714673913044,classical
0.2831827402114868,0.08524245768785477,0.008044705726206303,2.0913126718369313e-05,792.8812344356368,15029.082795442922,1205.2491316508836,24071.359090536367,1207.4997620903423,102565.09396482103,0.036572756549690645,6.25994123776315e-05,-3.573385072286328e-07,7.652901695109904e-05,-1.4810474567639176e-05,1.0008302524511237e-06,103.359375,classical
0.30406469106674194,0.08934437483549118,0.012359344400465488,0.00018650210404302925,1128.2526115022185,124800.76989434187,1375.7637047829373,82349.86218246343,2165.71897431482,634983.0904709452,0.054395966260634185,0.0006788322873628468,0.0005699061439372599,0.00030755222542211413,0.00010530331201152876,4.8621022870065644e-06,143.5546875,classical
0.2739790380001068,0.0909140408039093,0.03891215845942497,0.0006723697879351676,1369.4900886512185,173761.52888121377,1465.8630053127913,50099.086239788936,2655.0622643561487,545751.9521847366,0.07354051865815932,0.0014768818274917277,0.00016154961485881358,0.001928183133713901,0.00010459664190420881,3.998320607934147e-05,123.046875,classical
0.3191639184951782,0.09024130553007126,0.040670499205589294,0.0006488369544968009,1016.1838686474185,264403.30532837415,1152.004639933518,105923.16576023086,1823.8689661579176,937009.9823503544,0.06112352269431554,0.002033074263901677,0.00011394808097975329,0.0012555564753711224,0.0001641368435230106,0.0003586223174352199,151.99908088235293,classical
0.23927685618400574,0.08901479095220566,0.01599917747080326,0.00018963150796480477,1282.2856388021637,302158.9719287073,1503.503329998249,133866.3026662337,2441.945172020012,1544979.950650972,0.059409440255220415,0.001157177877044786,-1.7558088529767701e-06,0.0004204845172353089,-1.1402282325434498e-05,4.163473477092339e-06,107.666015625,classical
0.284150093793869,0.08741533756256104,0.041532643139362335,0.0009222766384482384,1533.66823040485,187615.87964405218,1464.5177613008132,55395.27247179511,2837.603207475348,550092.6484969223,0.09391540385730858,0.001738169100845183,0.00019206880824640393,0.0018252137815579772,8.226834324887022e-05,0.0003639023343566805,161.4990234375,classical
0.2944185435771942,0.08805817365646362,0.04434818774461746,0.0010930129792541265,1279.2759794519593,92135.03171807733,1339.297620833193,49909.1787100571,2376.9875086100637,354323.2543785582,0.07583880147911833,0.0007509861371003806,0.0001345420751022175,0.002261021174490452,7.369865488726646e-05,0.0002620004233904183,151.99908088235293,classical
0.2708035409450531,0.0952293649315834,0.012815866619348526,0.00021915262914262712,1633.7200727741783,176068.37810026715,1735.0828274166224,81040.36998818793,3161.7170506453017,879625.4939406652,0.10895658110982212,0.0023687939689126408,0.00016231201880145818,0.0002746041864156723,3.7835805414943025e-05,3.2561267289565876e-05,161.4990234375,classical
0.25059986114501953,0.08939622342586517,0.019731596112251282,0.00016776776465121657,1396.5924291389088,87121.85498775313,1525.4505144360933,67246.50352695778,2652.4143298651393,484041.6488208719,0.07262022368039443,0.0006095330623364314,-1.1546080713742413e-05,0.0004739241558127105,-6.249318175832741e-06,1.999337473534979e-05,117.45383522727273,classical
0.26824069023132324,0.08356353640556335,0.021289005875587463,0.0005889944732189178,1329.4383851552363,109838.96207201899,1415.7213924728874,40870.270151100274,2462.312617821926,366661.65784246736,0.07881720381380511,0.0011474694338970074,-1.620310649741441e-05,0.0009744961862452328,-4.317127604736015e-06,9.746328942128457e-06,123.046875,classical
0.26183080673217773,0.08393872529268265,0.13417066633701324,0.0027048648335039616,1326.2034398354226,35780.40557382808,1326.4624260525256,33984.20780040471,2171.388118638905,169391.7956012741,0.09386497754204894,0.0002794859011979125,-0.0012592708226293325,0.018354976549744606,-0.0006734927301295102,0.0004830877878703177,198.76802884615384,classical
0.19101738929748535,0.08189064264297485,0.11534157395362854,0.0029172224458307028,1063.0746815809432,119707.82947051442,1552.2661855444117,164231.65045804798,1610.7352201457365,1105852.6035609462,0.05100896352958237,0.00022683209748628123,0.0011430373415350914,0.015049814246594906,0.0004529040597844869,0.00027063742163591087,129.19921875,classical
0.2522919178009033,0.08599728345870972,0.017926150932908058,4.466862083063461e-05,1181.3400969829443,114510.06961561042,1411.8816566977744,96394.16016256533,2032.7227174267691,568182.0879903189,0.0717101248308198,0.0005432708441789496,0.00018114018894266337,0.0003362175775691867,6.164069782244042e-05,4.435382834344637e-06,80.74951171875,classical
0.23614872992038727,0.08398240804672241,0.13835451006889343,0.0017454515909776092,1176.4774630291588,25044.20623742836,1504.1278931635093,31109.799811541197,1903.2370042067307,100678.99629107029,0.06226149338942308,0.00025357041485916227,0.0008028725860640407,0.01727697066962719,0.0008421155507676303,0.0009364623110741377,184.5703125,classical
0.34680333733558655,0.07861708104610443,0.11509930342435837,0.0003568214306142181,1878.382005168527,85699.96272616884,1964.6884089737725,53244.69925821597,3633.324175699681,469249.92466919974,0.11157585315158546,0.0006029248477689964,-0.0005751405842602253,0.009110401384532452,-0.001549308537505567,0.0011119809933006763,129.19921875,classical
0.258511483669281,0.08228709548711777,0.00949530117213726,2.7735506591852754e-05,1173.88359068627,23792.436505125264,1517.2258063544261,15804.932551497148,2082.72537974913,156427.15426958745,0.06634016398395205,0.00042047251953821423,-0.0009212077129632235,0.00010560703231021762,-6.470111839007586e-05,1.4597370636693086e-06,123.046875,classical
0.29637429118156433,0.08192938566207886,0.1608574092388153,0.00316570233553648,1513.8706372364393,548932.6247543235,1640.4926735768936,267135.4693082126,2766.775682237413,2499264.2028981326,0.08720002350983797,0.0018326751415110583,-0.00034846182097680867,0.022248979657888412,-0.0010665563168004155,0.001421652385033667,172.265625,classical
0.311586856842041,0.08137493580579758,0.12381207942962646,0.004037758335471153,2224.870163945009,338111.6143049559,2274.309912015473,102208.03281281838,4467.431319387336,1624621.6696412095,0.10944642813951239,0.001174314721849899,-0.0006104395724833012,0.013891789130866528,-0.0009993904968723655,0.0013266557361930609,103.359375,classical
0.28609251976013184,0.08430293202400208,0.007976115681231022,1.669544326432515e-05,1170.0280758805013,48596.25335846952,1595.365293667557,52758.97071719037,2360.084027425319,237637.38494634113,0.04948709698859242,0.00021770621715474258,0.00018038289272226393,6.892438977956772e-05,0.00017391466826666147,1.5802015695953742e-06,107.666015625,classical
0.38139423727989197,0.08577518910169601,0.08053867518901825,0.0031689158640801907,1527.629815786948,232340.1468169214,2079.6637015965525,196151.01190530538,3220.8471906443497,1525020.8767590318,0.06010507872968266,0.0016020911563379623,-0.000511366524733603,0.005715495441108942,-0.0012914297403767705,0.0011450813617557287,135.99917763157896,classical
0.38781213760375977,0.08593204617500305,0.05546330288052559,0.0012869684724137187,2411.5866181146966,421150.86847675144,2435.9202566181157,199724.1583286562,4993.538147114269,2202921.094673376,0.12693159984048724,0.002332659071437532,7.748983625788242e-05,0.002413538284599781,0.00019716205133590847,0.0006839741836301982,161.4990234375,classical
0.3041040301322937,0.07911277562379837,0.1383577287197113,0.0031403701286762953,1462.3063000536993,115917.37587409858,1555.7954792054704,94062.90261251549,2740.054859834559,583676.4780299099,0.08767017105137509,0.0005364494836622036,-0.00035480581573210657,0.01777896098792553,-0.0011963300639763474,0.001085192197933793,215.33203125,classical
0.3195151686668396,0.09235250949859619,0.1741567999124527,0.002275926060974598,1702.263183861469,118940.58079706613,1602.8332680694439,56737.23749818647,2820.9643220248286,420404.4259196263,0.11507495897545662,0.001497649881276577,-0.003956138622015715,0.021168997511267662,-0.0022091048303991556,0.0035117296501994133,95.703125,classical
0.18659408390522003,0.08226555585861206,0.013062980957329273,0.00011278065358055755,1079.4087644137867,145850.14731673658,1388.3786404626733,180247.7043126658,1764.4070158425175,703247.0151867146,0.05933844499226605,0.0005204484769015218,0.00023876492923591286,0.00027672768919728696,5.4616641136817634e-05,9.560104672345915e-07,78.30255681818181,classical
0.3130445182323456,0.07864723354578018,0.18982969224452972,0.003639199770987034,1681.22547321384,94230.98991616395,1708.5929790860298,53859.98159685087,3078.2096015082466,369380.5633395347,0.09672226140528549,0.0006888062032977268,-0.0006455021793954074,0.03440430387854576,-0.0011595779797062278,0.0012432371731847525,95.703125,classical
0.2538405656814575,0.08870042115449905,0.016785860061645508,9.157837484963238e-05,1751.1195628510188,388652.49834707443,1929.7887817699857,182096.10920998044,3235.576103900812,2038218.0173245447,0.09522957149071926,0.0016647520721126308,0.00020824189414270222,0.00028441351605579257,0.00010614436905598268,2.4624785510241054e-05,107.666015625,classical
0.26560577750205994,0.08777383714914322,0.030005529522895813,0.00012349405733402818,1137.9955297131805,33773.00779608565,1480.5663879559968,63469.68788180363,1821.3126268851508,220290.53122217022,0.08184394334880124,0.0006910638544427194,-0.0008455613278783858,0.0009632324799895287,-0.00035092036705464125,7.1656450018053874e-06,143.5546875,classical
0.28264129161834717,0.08270084112882614,0.06914731860160828,0.001283841673284769,1551.1980314673463,123269.6076816744,1651.166213432087,69178.75620280304,2840.958923198231,438169.3631869343,0.093266250362529,0.0009096002336501873,-0.0006495609413832426,0.004201845265924931,-0.0005936220986768603,0.0004928045091219246,117.45383522727273,classical
0.3053317070007324,0.0825168788433075,0.06875481456518173,0.0007265173480845988,1803.9121542515827,175110.1712199409,1898.3329302679663,125435.62320624838,3367.006915240719,864617.2855723975,0.1040197668938515,0.0010057245469389934,-0.0009362472337670624,0.0035959333181381226,-0.0006397023098543286,0.000528838369064033,123.046875,classical
0.2817732095718384,0.08336717635393143,0.04819563031196594,0.00091076287208125,1322.0704415985415,211072.85370803447,1590.4156150419078,209024.63000959923,2473.6287906938805,1307762.437217064,0.0761046560808198,0.000773441209915956,-0.0005897825467400253,0.002466038102284074,-0.0005680171307176352,0.00021029940398875624,151.99908088235293,classical
0.3201695382595062,0.08882930874824524,0.03893661126494408,0.0013099669013172388,1474.6678518921715,445988.6112948004,1813.1150198377748,265046.60013003455,2809.641685397332,2676310.928883621,0.07402917754253674,0.0012348277388693602,-0.00059512845473364,0.001619600923731923,-0.0005412956234067678,0.0004090235161129385,89.10290948275862,classical
0.22687286138534546,0.08593015372753143,0.020146258175373077,0.00018115693819709122,690.2008583146431,7911.251394288135,1358.39767779195,77909.34777927242,749.1406363290313,14686.11855357527,0.03604482369006187,4.408678767810536e-05,-0.0015678793424740434,0.0005347971455194056,-0.0002246468502562493,9.441067959414795e-06,95.703125,classical
0.19900844991207123,0.08209504187107086,0.012561473995447159,0.00019214513304177672,1117.8503357890468,94781.42376174025,1944.5079022273212,321427.35590411245,1872.7391785092807,1857624.3039504495,0.0422878752175174,0.0001541295608266771,-0.0009633487788960338,0.00030820321990177035,-0.0001561255194246769,1.2967232578375842e-05,89.10290948275862,classical
0.20718026161193848,0.08500397205352783,0.029243210330605507,0.0005057048983871937,828.7510282027442,14777.994243938174,1325.4749706428076,111976.60840538297,1013.6759534512761,75458.87986077531,0.04750791521655066,0.00021491923841703264,-0.001673414371907711,0.001201432547532022,-0.00013078784104436636,3.9498678233940154e-05,123.046875,classical
0.18706387281417847,0.08160408586263657,0.031794387847185135,0.0005477804807014763,794.9550523902033,34684.49160744486,1295.5050815080424,123705.45367172179,1007.680630075406,247747.0469441038,0.04502194811001547,9.368258642241876e-05,-0.0018150564283132553,0.0013465118827298284,-0.00013230493641458452,4.382396946311928e-05,135.99917763157896,classical
0.26736128330230713,0.08992481231689453,0.03172246739268303,0.0013327623018994927,1117.9923093935986,457906.5625747821,1701.5954395378842,577986.08568958,1993.04533425174,4186899.0717450366,0.04635726326856149,0.0002729056135340565,-0.0010510464198887348,0.0019705796148627996,-0.00023987032182049006,8.261739276349545e-05,143.5546875,classical
0.2572900950908661,0.0850299671292305,0.05737665295600891,0.0008825386175885797,1559.8689033036005,54886.122739366365,1616.1109335321537,46415.68871212711,2813.322147803074,241051.4912756363,0.09517254869972931,0.00034099836610043015,-0.00015068553329911083,0.0037772641517221928,-0.00016939300985541195,7.497543265344575e-05,83.35433467741936,classical
0.2366361767053604,0.08528611063957214,0.029150396585464478,0.0001491328002884984,1349.2750136365898,41423.26167162624,1522.8068193196475,34731.72611510377,2443.460656540023,159520.53906538166,0.07925337151972157,0.00044089754261002445,-0.00017242564354091883,0.0009471064549870789,-0.00015819586405996233,7.656007255718578e-06,69.83741554054055,classical
0.24418820440769196,0.08790096640586853,0.03194452449679375,0.0006873796810396016,1355.5040220465617,88913.73317558144,1615.200722014902,74024.73303797503,2521.8245291654584,376084.1134737494,0.07083778941898686,0.000565057300970422,-0.00018345043645240366,0.0015597622841596603,-0.00019015952420886606,2.935731208708603e-05,161.4990234375,classical
0.20807969570159912,0.08261775970458984,0.05168052017688751,0.0015905174659565091,1397.4372725407006,73420.7060853191,1574.496203293957,49738.07245942943,2616.0343745468385,273641.0968995124,0.075862970079273,0.0005550322755227385,-0.00010955423203995451,0.003989757038652897,-0.0001223723083967343,4.800967872142792e-05,143.5546875,classical
0.2793487012386322,0.08562169224023819,0.02072436735033989,0.00020146022143308073,1285.145711575264,128608.26734221083,1659.9743894878304,71935.72902462454,2476.5848181917054,462316.9557813477,0.06374241710170148,0.0008176006818983235,-0.00012573676940519363,0.0005561831640079618,-0.0001092761813197285,1.1823707609437406e-05,117.45383522727273,classical
0.2163192182779312,0.08446601778268814,0.04380865395069122,0.000567441456951201,1211.6130429168547,104945.49325405362,1337.900713277209,91836.3014492653,2105.241149760731,445956.63348949654,0.0709397507008894,0.0004923580166225486,-0.00013269616465549916,0.0021831511985510588,-0.00010215905786026269,5.914763460168615e-05,129.19921875,classical
0.2374052107334137,0.08319225907325745,0.037314753979444504,0.0007174310740083456,1360.1539234719019,88014.2479699498,1572.601835107163,58306.40935700837,2568.996066560325,358237.28311824944,0.0721379845804331,0.0004892190010232708,-0.00011821722728200257,0.001642163610085845,-0.00011922503472305834,0.00010292115621268749,161.4990234375,classical
0.21736131608486176,0.0858234390616417,0.01647871546447277,9.968208178179339e-05,1171.4623081533855,81123.25083210084,1466.8463019068884,38293.545780655884,2235.3146865030453,323329.2026028874,0.06086408787703016,0.000665012717402523,-8.746603998588398e-05,0.0003544101200532168,-5.391414015321061e-05,2.0760235202033073e-06,117.45383522727273,classical
0.2603875696659088,0.08406280726194382,0.05881597474217415,0.0014092859346419573,1340.6423820206642,71733.16657346928,1539.0449815202196,49838.66549188209,2522.5156567212875,259580.95568917034,0.07174562246229699,0.0005150535622814755,-5.200997111387551e-05,0.00413278304040432,-0.00010438489698572084,0.00014902192924637347,172.265625,classical
0.2190362811088562,0.08454719930887222,0.016753310337662697,0.00031415405101142824,811.5604155421513,50371.74354993793,1008.5172345706965,73993.62448923617,1235.761050337152,263539.72501892626,0.048334934503093584,0.0002541746487097896,-2.1771837054984644e-05,0.0004989075823687017,-3.527874650899321e-05,1.3480761481332593e-05,161.4990234375,classical
0.22515007853507996,0.08399099856615067,0.006629291921854019,1.9384206098038703e-05,715.3997068104165,43852.41647227614,1030.4152640068048,79647.87520866844,1037.798803201131,305448.3230268667,0.041281857236078884,0.00011056806413282094,-2.2689193428959697e-05,5.6639135436853394e-05,-3.5486336855683476e-05,1.3449322295855382e-06,67.99958881578948,classical
0.21763047575950623,0.08521831035614014,0.018837695941329002,0.00014516813098452985,789.4212072363385,32083.76495234997,898.0662077537447,42182.61583794136,1158.0633247534802,141622.54994221707,0.05208824258023975,0.0003647322756685791,-1.1819425708381459e-05,0.0004226318560540676,-4.248561890562996e-05,1.3866961126041133e-05,143.5546875,classical
0.4379059374332428,0.0941074788570404,0.0052764443680644035,2.9784718208247796e-05,971.7773909688177,94103.17783106485,1614.7492952772816,207167.29670067775,1906.5711213928364,1049578.045800077,0.03153360341744006,0.0001264084619658938,-8.984311534732115e-06,4.946464468957856e-05,-1.381674337608274e-05,1.2126241699661477e-06,143.5546875,classical
0.26682689785957336,0.08422691375017166,0.01654611900448799,4.985174382454716e-05,1213.9717123940766,83056.68552147617,1539.5926858899438,54396.26745487623,2163.887069949971,318607.3876300583,0.06057444230955143,0.00043393967757865854,-3.524442263369565e-06,0.00028246702277101576,-2.0319414034020156e-05,7.3333512773388065e-06,151.99908088235293,classical
0.28272756934165955,0.08314814418554306,0.04300180450081825,0.00021851874771527946,1415.2612463169878,118933.53316335153,1448.739503781716,65532.72682676005,2489.7662027805973,434071.68897923984,0.08737817514984532,0.0009715313391772595,-7.741321496723685e-06,0.001746049034409225,-2.7888593194802525e-06,6.123517960077152e-05,117.45383522727273,classical
0.2448527216911316,0.08240792155265808,0.04188467934727669,0.0004726068291347474,852.7957557019602,21424.03516430641,997.1589913136994,27884.478414433797,1401.0154777225928,99236.8146575857,0.050776340753093584,0.00011708857552103734,-3.571143452063552e-06,0.002073354786261916,-5.9634044191625435e-06,1.9331979274284095e-05,117.45383522727273,classical
0.245793417096138,0.08023621886968613,0.022011451423168182,0.00019516538304742426,1001.7383298167861,24383.040142262565,1151.3275533058668,22506.264465897064,1732.223786887326,94095.24313179526,0.057944596505220415,0.00017845246139678797,-5.6721337386989035e-06,0.0004929602728225291,-1.537370621917944e-06,5.8641649957280606e-05,112.34714673913044,classical
0.30977892875671387,0.07847554236650467,0.03889960050582886,0.0004057692422065884,1525.7810336955595,211390.48218969864,1588.2231373428465,199204.78694329225,2733.276253897187,964924.0735180011,0.09158955372679814,0.0008497901781366547,-6.004187866892607e-07,0.0011518568499013782,-6.881065928610042e-06,0.00020011403830721974,107.666015625,classical
